NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJA_GEMIDDELD	SJA_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8717127750009"	"STEDIN ZEELAND"	"Roerdomp"	"4533EB"	"4533EB"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	24	100,00	95,83	100,00	"G4"	908,33	0,00	87,50
"8716902000001"	"STEDIN ZEELAND"	"Kokmeeuw"	"4533EC"	"4533EC"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	10	90,00	100,00	100,00	"3x25"	2476,40	100,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Aalscholver"	"4533ED"	"4533ED"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	30	33,33	100,00	60,00	"1x35"	2760,33	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Aalscholver"	"4533ED"	"4533ED"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	30	100,00	100,00	100,00	"G4"	916,67	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Meerkoet"	"4533EE"	"4533EE"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	10	40,00	100,00	90,00	"3x25"	2988,40	90,00	90,00
"8717127750009"	"STEDIN ZEELAND"	"Meerkoet"	"4533EE"	"4533EE"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1000,90	0,00	90,00
"8716902000001"	"STEDIN ZEELAND"	"Reiger"	"4533EG"	"4533EG"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	14	50,00	100,00	71,43	"1x35"	4294,21	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Reiger"	"4533EG"	"4533EG"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1239,79	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Kraanvogel"	"4533EH"	"4533EH"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	22	31,82	100,00	63,64	"1x35"	3874,18	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Kraanvogel"	"4533EH"	"4533EH"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1092,56	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Stern"	"4533EK"	"4533ET"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	38	73,68	100,00	84,21	"1x35"	2789,50	92,11	92,11
"8717127750009"	"STEDIN ZEELAND"	"Stern"	"4533EK"	"4533ET"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	38	100,00	97,37	100,00	"G4"	920,03	0,00	89,47
"8716902000001"	"STEDIN ZEELAND"	"Vogellaan"	"4533EV"	"4533EV"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	41	48,78	97,56	56,10	"3x25"	3207,46	100,00	97,56
"8717127750009"	"STEDIN ZEELAND"	"Vogellaan"	"4533EV"	"4533EV"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	811,22	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Leeuwerik"	"4533GE"	"4533GE"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	12	41,67	100,00	91,67	"3x25"	5997,83	100,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Wielewaal"	"4533GG"	"4533GH"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	20	20,00	95,00	70,00	"3x25"	5478,20	90,00	90,00
"8717127750009"	"STEDIN ZEELAND"	"Wielewaal"	"4533GG"	"4533GH"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	19	100,00	94,74	100,00	"G4"	1361,84	0,00	89,47
"8716902000001"	"STEDIN ZEELAND"	"Koolmees"	"4533GJ"	"4533GK"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	19	26,32	100,00	78,95	"3x25"	4117,47	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Koolmees"	"4533GJ"	"4533GK"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	19	100,00	94,74	100,00	"G4"	1251,89	0,00	94,74
"8716902000001"	"STEDIN ZEELAND"	"Sperwer"	"4533GL"	"4533GL"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	14	21,43	100,00	57,14	"3x25"	3184,14	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Sperwer"	"4533GL"	"4533GL"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1297,64	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Steenarend"	"4533GM"	"4533GM"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	14	28,57	100,00	50,00	"1x35"	3615,79	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Steenarend"	"4533GM"	"4533GM"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	14	100,00	92,86	100,00	"G4"	1518,43	0,00	92,86
"8716902000001"	"STEDIN ZEELAND"	"Vlinderlaan"	"4533HA"	"4533HA"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	51	41,18	90,20	60,78	"3x25"	4449,25	90,20	90,20
"8717127750009"	"STEDIN ZEELAND"	"Vlinderlaan"	"4533HA"	"4533HA"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	25	100,00	100,00	100,00	"G4"	1007,28	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Vlinderlaan"	"4533HB"	"4533HC"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	25	64,00	68,00	60,00	"1x35"	1559,64	68,00	68,00
"8717127750009"	"STEDIN ZEELAND"	"Aurelia"	"4533HC"	"4533HC"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	782,41	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Dagpauwoog"	"4533HD"	"4533HG"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	44,44	77,78	72,22	"3x25"	3178,39	72,22	72,22
"8717127750009"	"STEDIN ZEELAND"	"Dagpauwoog"	"4533HD"	"4533HJ"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	27	100,00	100,00	100,00	"G4"	933,56	0,00	92,59
"8716902000001"	"STEDIN ZEELAND"	"Vuurvlinder"	"4533HJ"	"4533HJ"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	61,11	72,22	44,44	"1x35"	2194,28	72,22	66,67
"8716902000001"	"STEDIN ZEELAND"	"Citroenvlinder"	"4533HK"	"4533HK"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	15	20,00	93,33	100,00	"3x25"	4461,40	93,33	93,33
"8716902000001"	"STEDIN ZEELAND"	"Argusvlinder"	"4533HL"	"4533HL"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	31	12,90	96,77	100,00	"3x25"	4698,84	100,00	96,77
"8716902000001"	"STEDIN ZEELAND"	"Distelvlinder"	"4533HP"	"4533HR"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	25	80,00	96,00	84,00	"3x25"	12447,48	92,00	96,00
"8717127750009"	"STEDIN ZEELAND"	"Distelvlinder"	"4533HP"	"4533HS"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	34	100,00	100,00	100,00	"G4"	862,50	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Koninginnepage"	"4533HS"	"4533HS"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	54	38,89	92,59	68,52	"3x25"	6714,52	98,15	92,59
"8716902000001"	"STEDIN ZEELAND"	"Apollovlinder"	"4533HT"	"4533HT"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	16	37,50	100,00	100,00	"3x25"	4927,69	100,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Hattingaschans"	"4533JB"	"4533JB"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	14	14,29	85,71	85,71	"3x25"	7083,57	92,86	85,71
"8716902000001"	"STEDIN ZEELAND"	"Planciusschans"	"4533JC"	"4533JD"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	19	52,63	84,21	47,37	"1x35"	1800,95	73,68	73,68
"8717127750009"	"STEDIN ZEELAND"	"Planciusschans"	"4533JC"	"4533JG"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	43	100,00	97,67	100,00	"G4"	712,07	0,00	93,02
"8716902000001"	"STEDIN ZEELAND"	"Mercatorschans"	"4533JE"	"4533JG"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	29	51,72	93,10	48,28	"1x35"	3183,03	96,55	93,10
"8716902000001"	"STEDIN ZEELAND"	"Fregat "	"4533JH"	"4533JH"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	13	30,77	76,92	100,00	"3x25"	2310,92	69,23	69,23
"8717127750009"	"STEDIN ZEELAND"	"Fregat"	"4533JH"	"4533JH"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1039,90	0,00	90,00
"8716902000001"	"STEDIN ZEELAND"	"Klipperwerf"	"4533JJ"	"4533JJ"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	10	40,00	80,00	80,00	"3x25"	4332,30	80,00	80,00
"8717127750009"	"STEDIN ZEELAND"	"Klipperwerf"	"4533JJ"	"4533JL"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	28	100,00	96,43	96,43	"G4"	828,79	0,00	96,43
"8716902000001"	"STEDIN ZEELAND"	"Tjalk"	"4533JK"	"4533JL"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	22	31,82	90,91	77,27	"1x35"	2681,64	90,91	90,91
"8716902000001"	"STEDIN ZEELAND"	"Spitswerf"	"4533JM"	"4533JM"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	24	8,33	95,83	87,50	"3x25"	4497,04	100,00	95,83
"8716902000001"	"STEDIN ZEELAND"	"Botter"	"4533JN"	"4533JN"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	20	10,00	95,00	85,00	"3x25"	5149,95	100,00	95,00
"8716902000001"	"STEDIN ZEELAND"	"Kempenaarwerf"	"4533JP"	"4533JR"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	73	35,62	82,19	69,86	"3x25"	3946,63	90,41	82,19
"8717127750009"	"STEDIN ZEELAND"	"Schepenlaan"	"4533JR"	"4533JR"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	36	100,00	97,22	100,00	"G4"	768,44	0,00	97,22
"8716902000001"	"STEDIN ZEELAND"	"Schoenerwerf"	"4533JS"	"4533JS"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	40	20,00	87,50	55,00	"3x25"	4131,50	90,00	87,50
"8717127750009"	"STEDIN ZEELAND"	"Schoenerwerf"	"4533JS"	"4533JS"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	35	100,00	97,14	100,00	"G4"	888,03	0,00	97,14
"8716902000001"	"STEDIN ZEELAND"	"Waterlanden"	"4533JT"	"4533JT"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	77	32,47	76,62	97,40	"3x25"	3751,64	100,00	76,62
"8717127750009"	"STEDIN ZEELAND"	"Waterlanden"	"4533JT"	"4533PB"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	32	100,00	100,00	96,88	"G4"	838,78	0,00	87,50
"8716902000001"	"STEDIN ZEELAND"	"Dijkzicht"	"4533PA"	"4533PB"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	26	80,77	96,15	69,23	"1x35"	1839,62	84,62	84,62
"8716902000001"	"STEDIN ZEELAND"	"Hoofdstraat"	"4533PC"	"4533PC"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	19	57,89	89,47	47,37	"1x35"	2600,37	78,95	78,95
"8717127750009"	"STEDIN ZEELAND"	"Hoofdstraat"	"4533PC"	"4533PC"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	17	100,00	88,24	100,00	"G4"	889,24	0,00	82,35
"8716902000001"	"STEDIN ZEELAND"	"Verbindingsstraat"	"4533PD"	"4533PE"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	19	78,95	100,00	68,42	"1x35"	1637,11	84,21	89,47
"8717127750009"	"STEDIN ZEELAND"	"Verbindingsstraat"	"4533PD"	"4533PE"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	94,44	100,00	"G4"	972,00	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"Brugstraat"	"4533PG"	"4533PG"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	11	72,73	100,00	63,64	"3x25"	2370,73	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Brugstraat"	"4533PG"	"4533PG"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	978,09	0,00	90,91
"8716902000001"	"STEDIN ZEELAND"	"Otheensedreef"	"4533PH"	"4533PH"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	72,22	100,00	55,56	"1x35"	6268,61	77,78	77,78
"8717127750009"	"STEDIN ZEELAND"	"Otheensedreef"	"4533PH"	"4533PH"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	12	100,00	91,67	91,67	"G4"	1142,42	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Molenweg"	"4533PJ"	"4533PR"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	30	76,67	93,33	90,00	"3x25"	3489,83	90,00	90,00
"8717127750009"	"STEDIN ZEELAND"	"Reuzenhoeksedijk"	"4533PK"	"4533PR"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	24	100,00	87,50	95,83	"G4"	1466,50	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Drieweg"	"4533QA"	"4533RA"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	22	18,18	90,91	86,36	"3x25"	5860,27	90,91	90,91
"8717127750009"	"STEDIN ZEELAND"	"Waterlelie"	"4533RA"	"4533RA"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	88,89	77,78	"G4"	1816,67	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"Waterviolier"	"4533RB"	"4533RB"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	19	36,84	84,21	47,37	"3x25"	8383,84	78,95	78,95
"8717127750009"	"STEDIN ZEELAND"	"Waterviolier"	"4533RB"	"4533RB"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	15	100,00	100,00	86,67	"G4"	2713,80	0,00	93,33
"8716902000001"	"STEDIN ZEELAND"	"Watermunt"	"4533RC"	"4533RC"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	10	20,00	100,00	80,00	"3x25"	8425,60	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Watermunt"	"4533RC"	"4533RD"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	25	100,00	88,00	96,00	"G4"	1245,48	0,00	88,00
"8716902000001"	"STEDIN ZEELAND"	"Waterhyacint"	"4533RD"	"4533RD"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	20	35,00	95,00	80,00	"3x25"	6369,45	95,00	95,00
"8716902000001"	"STEDIN ZEELAND"	"Evertsenlaan"	"4535AA"	"4535AA"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	24	100,00	100,00	50,00	"1x35"	2422,88	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Evertsenlaan"	"4535AA"	"4535AA"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	822,39	0,00	91,30
"8716902000001"	"STEDIN ZEELAND"	"Evertsenlaan"	"4535AB"	"4535AB"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	100,00	100,00	66,67	"3x25"	2133,56	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Evertsenlaan"	"4535AB"	"4535AB"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	847,78	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Evertsenlaan"	"4535AC"	"4535AC"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	24	100,00	100,00	54,17	"3x25"	2597,75	95,83	95,83
"8717127750009"	"STEDIN ZEELAND"	"Evertsenlaan"	"4535AC"	"4535AC"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	739,30	0,00	95,65
"8716902000001"	"STEDIN ZEELAND"	"Evertsenlaan"	"4535AD"	"4535AD"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	25	100,00	100,00	48,00	"1x35"	4491,28	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Evertsenlaan"	"4535AD"	"4535AD"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	25	100,00	96,00	92,00	"G4"	1977,44	0,00	92,00
"8716902000001"	"STEDIN ZEELAND"	"Van Brakelstraat"	"4535AE"	"4535AE"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	24	100,00	100,00	62,50	"3x25"	2369,42	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Van Brakelstraat"	"4535AE"	"4535AE"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	722,83	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Van Brakelstraat"	"4535AG"	"4535AG"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	100,00	100,00	77,78	"3x25"	1628,17	94,44	94,44
"8717127750009"	"STEDIN ZEELAND"	"Van Brakelstraat"	"4535AG"	"4535AG"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	697,83	0,00	94,44
"8716902000001"	"STEDIN ZEELAND"	"Banckertstraat"	"4535AH"	"4535AH"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	23	100,00	100,00	56,52	"1x35"	2070,87	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Banckertstraat"	"4535AH"	"4535AH"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	657,43	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Banckertstraat"	"4535AJ"	"4535AJ"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	19	100,00	100,00	68,42	"3x25"	2950,16	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Banckertstraat"	"4535AJ"	"4535AJ"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	926,94	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Houtmanstraat"	"4535AK"	"4535AK"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	24	100,00	100,00	79,17	"3x25"	2553,71	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Houtmanstraat"	"4535AK"	"4535AK"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	629,13	0,00	91,30
"8716902000001"	"STEDIN ZEELAND"	"Houtmanstraat"	"4535AL"	"4535AL"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	100,00	100,00	72,22	"3x25"	2088,89	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Houtmanstraat"	"4535AL"	"4535AL"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	882,67	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Witte de Withstraat"	"4535AM"	"4535AM"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	24	100,00	100,00	66,67	"3x25"	2403,79	91,67	95,83
"8717127750009"	"STEDIN ZEELAND"	"Witte de Withstraat"	"4535AM"	"4535AM"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	757,13	0,00	95,65
"8716902000001"	"STEDIN ZEELAND"	"Witte de Withstraat"	"4535AN"	"4535AN"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	100,00	100,00	66,67	"3x25"	2222,56	94,44	94,44
"8717127750009"	"STEDIN ZEELAND"	"Witte de Withstraat"	"4535AN"	"4535AN"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	791,89	0,00	94,44
"8716902000001"	"STEDIN ZEELAND"	"van Diemenstraat"	"4535AP"	"4535AP"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	24	100,00	100,00	66,67	"3x25"	2633,79	95,83	95,83
"8717127750009"	"STEDIN ZEELAND"	"van Diemenstraat"	"4535AP"	"4535AP"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	758,57	0,00	95,65
"8716902000001"	"STEDIN ZEELAND"	"van Diemenstraat"	"4535AR"	"4535AR"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	22	100,00	95,45	63,64	"3x25"	4372,68	90,91	95,45
"8717127750009"	"STEDIN ZEELAND"	"van Diemenstraat"	"4535AR"	"4535AR"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	20	100,00	100,00	90,00	"G4"	1367,45	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Noteneeweg"	"4535AS"	"4535AS"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	39	87,18	100,00	71,79	"3x25"	3631,64	92,31	94,87
"8717127750009"	"STEDIN ZEELAND"	"Noteneeweg"	"4535AS"	"4535AS"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	37	100,00	100,00	86,49	"G4"	1397,49	0,00	94,59
"8716902000001"	"STEDIN ZEELAND"	"Noteneeweg"	"4535AT"	"4535AT"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	100,00	100,00	88,89	"3x25"	2298,72	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Noteneeweg"	"4535AT"	"4535AT"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	820,39	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Katspolderlaan"	"4535AV"	"4535AV"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	18	44,44	100,00	61,11	"3x25"	3274,89	94,44	94,44
"8717127750009"	"STEDIN ZEELAND"	"Katspolderlaan"	"4535AV"	"4535AV"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	18	100,00	100,00	88,89	"G4"	1197,61	0,00	94,44
"8716902000001"	"STEDIN ZEELAND"	"Michiel de Ruijtersingel"	"4535AW"	"4535AW"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	19	31,58	100,00	63,16	"3x25"	2640,26	89,47	89,47
"8717127750009"	"STEDIN ZEELAND"	"Michiel de Ruijtersingel"	"4535AW"	"4535AW"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	19	100,00	100,00	94,74	"G4"	1152,00	0,00	89,47
"8716902000001"	"STEDIN ZEELAND"	"Michiel de Ruijtersingel"	"4535AX"	"4535AX"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	24	70,83	100,00	87,50	"3x25"	2216,00	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Michiel de Ruijtersingel"	"4535AX"	"4535AX"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	24	100,00	100,00	95,83	"G4"	888,83	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Michiel de Ruijtersingel"	"4535AZ"	"4535AZ"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	23	47,83	100,00	78,26	"3x25"	2896,22	95,65	95,65
"8717127750009"	"STEDIN ZEELAND"	"Michiel de Ruijtersingel"	"4535AZ"	"4535AZ"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	22	100,00	100,00	95,45	"G4"	1083,55	0,00	95,45
"8716902000001"	"STEDIN ZEELAND"	"van Riebeeckstraat"	"4535BA"	"4535BA"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	15	60,00	93,33	86,67	"3x25"	2243,60	80,00	80,00
"8717127750009"	"STEDIN ZEELAND"	"van Riebeeckstraat"	"4535BA"	"4535BA"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	15	100,00	93,33	100,00	"G4"	855,47	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Jacob van Heemskerkstr"	"4535BB"	"4535BB"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	21	57,14	100,00	95,24	"3x25"	1879,29	95,24	95,24
"8717127750009"	"STEDIN ZEELAND"	"Jacob van Heemskerkstr"	"4535BB"	"4535BB"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	21	100,00	100,00	95,24	"G4"	1081,95	0,00	95,24
"8716902000001"	"STEDIN ZEELAND"	"van Swietenstraat"	"4535BC"	"4535BC"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	14	42,86	100,00	92,86	"3x25"	2335,57	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"van Swietenstraat"	"4535BC"	"4535BC"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	926,14	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Willem Barentszstraat"	"4535BD"	"4535BD"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	21	52,38	100,00	80,95	"3x25"	2674,19	95,24	95,24
"8717127750009"	"STEDIN ZEELAND"	"Willem Barentszstraat"	"4535BD"	"4535BD"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	21	100,00	95,24	100,00	"G4"	796,71	0,00	90,48
"8716902000001"	"STEDIN ZEELAND"	"Abel Tasmanstraat"	"4535BE"	"4535BE"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	14	64,29	100,00	85,71	"3x25"	2701,50	92,86	92,86
"8717127750009"	"STEDIN ZEELAND"	"Abel Tasmanstraat"	"4535BE"	"4535BE"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	14	100,00	100,00	92,86	"G4"	973,07	0,00	92,86
"8716902000001"	"STEDIN ZEELAND"	"van Kinsbergenlaan"	"4535BG"	"4535BG"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	25	48,00	96,00	92,00	"3x25"	2418,16	84,00	84,00
"8717127750009"	"STEDIN ZEELAND"	"van Kinsbergenlaan"	"4535BG"	"4535BG"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	1023,08	0,00	87,50
"8716902000001"	"STEDIN ZEELAND"	"van Kinsbergenlaan"	"4535BH"	"4535BH"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	12	100,00	100,00	83,33	"3x25"	2262,58	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"van Kinsbergenlaan"	"4535BH"	"4535BH"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	917,25	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"van Kinsbergenlaan"	"4535BJ"	"4535BJ"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	23	47,83	100,00	56,52	"3x25"	3253,70	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"van Kinsbergenlaan"	"4535BJ"	"4535BJ"	"TERNEUZEN"	"NL"	"GAS"	"KVB"	23	100,00	100,00	95,65	"G4"	1319,83	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Dorus Rijkersstraat"	"4535BK"	"4535BK"	"TERNEUZEN"	"NL"	"ELK"	"KVB"	12	33,33	100,00	91,67	"3x25"	3878,08	100,00	100,00
