Mosaic;Tegel;Indicator;Eenheid;Periode;gebied / dimensie;Waarde;Bron;Omschrijving
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2021";"Zeeland";"925,751480670508";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2022";"Zeeland";"965,568779996384";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2023";"Zeeland";"989,686525210778";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2010";"Zeeland";"977,558783361596";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2011";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2012";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2013";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2014";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2015";"Zeeland";"994,462062232997";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2016";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2017";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2018";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2019";"Zeeland";"972,146165042922";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2020";"Zeeland";"938,347437752058";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2021";"Zeeland";"925,751480670508";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2022";"Zeeland";"965,568779996384";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit bronbenadering (1.4.2) en niet-energetisch";"CO₂-emissies Mobiliteit bronbenadering en niet-energetisch";"kton";"2023";"Zeeland";"989,686525210778";"";"";
